Priority,Src,Dest,Protocol,TTL,TOS,ID,IpLen,DgmLen,DF,Seq,Ack,TcpLen,Class
1,2.26.13.33:34355,192.168.66.10:1112,TCP,115,0x0,5046,20,1500,***A****,0xDD5604E9,0xE36A782D,20,A Network Trojan was Detected
1,192.168.66.10:1156,42.2.137.214:34355,TCP,128,0x0,1447,20,60,***AP***,0xD072AD37,0x881570E5,20,A Network Trojan was Detected
1,42.2.41.73:34355,192.168.66.10:1141,TCP,118,0x0,32335,20,1500,***A****,0x7C143608,0xD7D3AAAB,20,A Network Trojan was Detected
1,189.68.16.145:34355,192.168.66.10:1135,TCP,115,0x0,12993,20,1480,***A****,0xFCAED0DF,0xB47F1D05,20,A Network Trojan was Detected
1,192.168.66.10:1158,70.180.153.94:34355,TCP,128,0x0,1456,20,60,***AP***,0xC99A4FC0,0xC3CAF746,20,A Network Trojan was Detected
1,192.168.66.10:1160,98.231.255.106:34355,TCP,128,0x0,1459,20,60,***AP***,0x1D870A33,0x2CA00B8C,20,A Network Trojan was Detected
1,98.231.255.106:34355,192.168.66.10:1160,TCP,116,0x0,2026,20,56,***AP***,0x2CA00B8C,0x1D870A47,20,A Network Trojan was Detected
1,42.2.137.214:34355,192.168.66.10:1156,TCP,54,0x0,34231,20,1500,***A****,0x881570E5,0xD072AD4B,20,A Network Trojan was Detected
1,70.180.153.94:34355,192.168.66.10:1158,TCP,49,0x0,4097,20,1500,***A****,0xC3CAF746,0xC99A4FD4,20,A Network Trojan was Detected
1,192.168.66.10:1164,90.129.50.21:34355,TCP,128,0x0,1478,20,60,***AP***,0xCE492E97,0x37E9AFD5,20,A Network Trojan was Detected
1,192.168.66.10:1168,117.20.150.242:34355,TCP,128,0x0,1481,20,60,***AP***,0x9864AA7A,0x40BC94F9,20,A Network Trojan was Detected
1,192.168.66.10:1170,98.231.255.106:34355,TCP,128,0x0,1484,20,60,***AP***,0xC373FD3D,0x975D570C,20,A Network Trojan was Detected
1,98.231.255.106:34355,192.168.66.10:1170,TCP,116,0x0,2082,20,56,***AP***,0x975D570C,0xC373FD51,20,A Network Trojan was Detected
1,90.129.50.21:34355,192.168.66.10:1164,TCP,118,0x0,15271,20,1500,***A****,0x37E9AFD5,0xCE492EAB,20,A Network Trojan was Detected
1,192.168.66.10:1172,24.10.255.57:34355,TCP,128,0x0,1492,20,60,***AP***,0xF5F3C32F,0x5307F9A8,20,A Network Trojan was Detected
1,192.168.66.10:1173,67.55.243.168:34355,TCP,128,0x0,1495,20,60,***AP***,0x526F5949,0xF3D462B5,20,A Network Trojan was Detected
1,192.168.66.10:1177,98.231.255.106:34355,TCP,128,0x0,1498,20,60,***AP***,0xE05F78C0,0x83336A70,20,A Network Trojan was Detected
1,24.10.255.57:34355,192.168.66.10:1172,TCP,115,0x0,46637,20,1500,***A****,0x5307F9A8,0xF5F3C343,20,A Network Trojan was Detected
1,67.55.243.168:34355,192.168.66.10:1173,TCP,116,0x0,24480,20,56,***AP***,0xF3D462B5,0x526F595D,20,A Network Trojan was Detected
1,98.231.255.106:34355,192.168.66.10:1177,TCP,116,0x0,2088,20,56,***AP***,0x83336A70,0xE05F78D4,20,A Network Trojan was Detected
1,192.168.66.10:1175,24.172.250.88:34355,TCP,128,0x0,1506,20,60,***AP***,0xCB85438C,0xF0C87F54,20,A Network Trojan was Detected
1,24.172.250.88:34355,192.168.66.10:1175,TCP,117,0x0,2307,20,1500,***A****,0xF0C87F54,0xCB8543A0,20,A Network Trojan was Detected
1,192.168.66.10:1179,42.2.137.214:34355,TCP,128,0x0,1554,20,60,***AP***,0x57C35C08,0x4C7E2EB7,20,A Network Trojan was Detected
1,192.168.66.10:1181,24.172.250.88:34355,TCP,128,0x0,1579,20,60,***AP***,0x7CCB1904,0xB3315895,20,A Network Trojan was Detected
1,24.172.250.88:34355,192.168.66.10:1181,TCP,117,0x0,2336,20,1500,***A****,0xB3315895,0x7CCB1918,20,A Network Trojan was Detected
1,117.20.150.242:34355,192.168.66.10:1168,TCP,117,0x0,28206,20,1500,***A****,0x40BC94F9,0x9864AA8E,20,A Network Trojan was Detected
1,42.2.137.214:34355,192.168.66.10:1179,TCP,54,0x0,34272,20,1500,***A****,0x4C7E2EB7,0x57C35C1C,20,A Network Trojan was Detected
1,192.168.66.10:1183,183.179.221.105:34355,TCP,128,0x0,1623,20,60,***AP***,0x117A1AD0,0xDF5BF822,20,A Network Trojan was Detected
1,192.168.66.10:1187,98.227.40.248:34355,TCP,128,0x0,1626,20,60,***AP***,0xD2EC8E35,0x669E0BBD,20,A Network Trojan was Detected
1,192.168.66.10:1189,98.200.254.98:34355,TCP,128,0x0,1630,20,60,***AP***,0x51367BDC,0xA04FAAEA,20,A Network Trojan was Detected
1,98.227.40.248:34355,192.168.66.10:1187,TCP,115,0x0,19971,20,1500,***A****,0x669E0BBD,0xD2EC8E49,20,A Network Trojan was Detected
1,98.200.254.98:34355,192.168.66.10:1189,TCP,114,0x0,24519,20,1500,***A****,0xA04FAAEA,0x51367BF0,20,A Network Trojan was Detected
1,192.168.66.10:1191,67.50.183.148:34355,TCP,128,0x0,1639,20,60,***AP***,0x58DE261E,0x3647DC01,20,A Network Trojan was Detected
1,183.179.221.105:34355,192.168.66.10:1183,TCP,117,0x0,26121,20,1500,***A****,0xDF5BF822,0x117A1AE4,20,A Network Trojan was Detected
1,192.168.66.10:1193,18.189.110.106:34355,TCP,128,0x0,1645,20,60,***AP***,0x5E0CB765,0x3D1AF93D,20,A Network Trojan was Detected
1,192.168.66.10:1185,42.2.137.214:34355,TCP,128,0x0,1647,20,60,***AP***,0x157A988C,0x1E5BF8B7,20,A Network Trojan was Detected
1,18.189.110.106:34355,192.168.66.10:1193,TCP,116,0x0,16909,20,1500,***A****,0x3D1AF93D,0x5E0CB779,20,A Network Trojan was Detected
1,192.168.66.10:1195,67.181.255.133:34355,TCP,128,0x0,1653,20,60,***AP***,0x43CD0E84,0x1801AE1E,20,A Network Trojan was Detected
1,67.50.183.148:34355,192.168.66.10:1191,TCP,115,0x0,28374,20,1500,***A****,0x3647DC01,0x58DE2632,20,A Network Trojan was Detected
1,192.168.66.10:1197,70.114.3.31:34355,TCP,128,0x0,1659,20,60,***AP***,0xDF57BEAB,0xE95B5084,20,A Network Trojan was Detected
1,192.168.66.10:1199,98.25.253.10:34355,TCP,128,0x0,1662,20,60,***AP***,0xC8A68E0C,0xFF33D5B8,20,A Network Trojan was Detected
1,70.114.3.31:34355,192.168.66.10:1197,TCP,115,0x0,14637,20,1500,***A****,0xE95B5084,0xDF57BEBF,20,A Network Trojan was Detected
1,67.181.255.133:34355,192.168.66.10:1195,TCP,114,0x0,3056,20,1500,***A****,0x1801AE1E,0x43CD0E98,20,A Network Trojan was Detected
1,98.25.253.10:34355,192.168.66.10:1199,TCP,117,0x0,63284,20,1500,***A****,0xFF33D5B8,0xC8A68E20,20,A Network Trojan was Detected
1,42.2.137.214:34355,192.168.66.10:1185,TCP,54,0x0,34292,20,1500,***A****,0x1E5BF8B7,0x157A98A0,20,A Network Trojan was Detected
1,192.168.66.10:1116,71.206.230.81:34355,TCP,128,0x0,1690,20,60,***AP***,0x2660EF3,0x1FD5A612,20,A Network Trojan was Detected
1,71.206.230.81:34355,192.168.66.10:1116,TCP,116,0x0,24358,20,1500,***A****,0x1FD5A612,0x2660F07,20,A Network Trojan was Detected
1,192.168.66.10:1203,173.31.84.116:34355,TCP,128,0x0,1701,20,60,***AP***,0x2E33F804,0xB05789B3,20,A Network Trojan was Detected
1,173.31.84.116:34355,192.168.66.10:1203,TCP,114,0x0,7536,20,1500,***A****,0xB05789B3,0x2E33F818,20,A Network Trojan was Detected
1,192.168.66.10:1205,66.56.59.154:34355,TCP,128,0x0,1716,20,60,***AP***,0x4E998A83,0x29A2C86F,20,A Network Trojan was Detected
1,192.168.66.10:1209,70.180.153.94:34355,TCP,128,0x0,1723,20,60,***AP***,0xF955756D,0x7052C8EB,20,A Network Trojan was Detected
1,192.168.66.10:1213,67.55.243.168:34355,TCP,128,0x0,1726,20,60,***AP***,0xE79C4334,0x9077C0E2,20,A Network Trojan was Detected
1,192.168.66.10:1262,78.140.130.139:80,TCP,55,0x0,21110,20,398,***AP***,0x2563F0F0,0x45A780E8,20,A Network Trojan was Detected
1,78.140.130.139:80,192.168.66.10:1262,TCP,128,0x0,1727,20,239,***A****,0x45A780E8,0x2563F256,20,A Network Trojan was Detected
1,67.55.243.168:34355,192.168.66.10:1213,TCP,116,0x0,24829,20,56,***AP***,0x9077C0E2,0xE79C4348,20,A Network Trojan was Detected
1,70.180.153.94:34355,192.168.66.10:1209,TCP,49,0x0,4201,20,1500,***A****,0x7052C8EB,0xF9557581,20,A Network Trojan was Detected
1,192.168.66.10:1211,78.50.24.37:34355,TCP,128,0x0,1735,20,60,***AP***,0x47167450,0x5C55FBCF,20,A Network Trojan was Detected
1,78.50.24.37:34355,192.168.66.10:1211,TCP,114,0x0,30203,20,1480,***A****,0x5C55FBCF,0x47167464,20,A Network Trojan was Detected
1,192.168.66.10:1114,68.58.69.129:34355,TCP,128,0x0,1796,20,60,***AP***,0x8CD59B81,0xF6F50ABA,20,A Network Trojan was Detected
1,68.58.69.129:34355,192.168.66.10:1114,TCP,113,0x0,7936,20,1500,***A****,0xF6F50ABA,0x8CD59B95,20,A Network Trojan was Detected
1,192.168.66.10:1133,42.98.62.51:34355,TCP,128,0x0,1802,20,60,***AP***,0xFBF2E8,0x959EF9A,20,A Network Trojan was Detected
1,192.168.66.10:1220,173.172.81.128:34355,TCP,128,0x0,1805,20,60,***AP***,0xAF33EEF6,0x2AE40923,20,A Network Trojan was Detected
1,192.168.66.10:1222,98.200.254.98:34355,TCP,128,0x0,1808,20,60,***AP***,0xA392AE40,0xBFF1D24D,20,A Network Trojan was Detected
1,173.172.81.128:34355,192.168.66.10:1220,TCP,116,0x0,15733,20,1500,***A****,0x2AE40923,0xAF33EF0A,20,A Network Trojan was Detected
1,98.200.254.98:34355,192.168.66.10:1222,TCP,114,0x0,24704,20,56,***AP***,0xBFF1D24D,0xA392AE54,20,A Network Trojan was Detected
1,42.98.62.51:34355,192.168.66.10:1133,TCP,118,0x0,16171,20,1480,***A****,0x959EF9A,0xFBF2FC,20,A Network Trojan was Detected
1,192.168.66.10:1223,70.180.153.94:34355,TCP,128,0x0,1868,20,60,***AP***,0x93C96ED9,0x3BE4021E,20,A Network Trojan was Detected
1,192.168.66.10:1227,68.58.69.129:34355,TCP,128,0x0,1872,20,60,***AP***,0xC70823B3,0x6022A736,20,A Network Trojan was Detected
1,70.180.153.94:34355,192.168.66.10:1223,TCP,49,0x0,4253,20,1500,***A****,0x3BE4021E,0x93C96EED,20,A Network Trojan was Detected
1,192.168.66.10:1229,173.172.81.128:34355,TCP,128,0x0,1878,20,60,***AP***,0x89B069C9,0x4E2D9A3C,20,A Network Trojan was Detected
1,68.58.69.129:34355,192.168.66.10:1227,TCP,113,0x0,8009,20,1500,***A****,0x6022A736,0xC70823C7,20,A Network Trojan was Detected
1,173.172.81.128:34355,192.168.66.10:1229,TCP,116,0x0,15806,20,1500,***A****,0x4E2D9A3C,0x89B069DD,20,A Network Trojan was Detected
1,192.168.66.10:1231,96.30.176.131:34355,TCP,128,0x0,1889,20,60,***AP***,0x5FF344E7,0x4B0CD8C9,20,A Network Trojan was Detected
1,192.168.66.10:1233,76.21.39.187:34355,TCP,128,0x0,1892,20,60,***AP***,0x9DE9521F,0x243F7D14,20,A Network Trojan was Detected
1,192.168.66.10:1235,76.172.159.48:34355,TCP,128,0x0,1896,20,60,***AP***,0x96E40C71,0x1CB487B7,20,A Network Trojan was Detected
1,96.30.176.131:34355,192.168.66.10:1231,TCP,116,0x0,41883,20,1500,***A****,0x4B0CD8C9,0x5FF344FB,20,A Network Trojan was Detected
1,192.168.66.10:1237,66.41.82.239:34355,TCP,128,0x0,1901,20,60,***AP***,0xC6C7C5CD,0x78713BA2,20,A Network Trojan was Detected
1,192.168.66.10:1239,216.60.62.172:34355,TCP,128,0x0,1906,20,60,***AP***,0xAFAAA6B7,0xCE79F38E,20,A Network Trojan was Detected
1,76.21.39.187:34355,192.168.66.10:1233,TCP,114,0x0,31471,20,1500,***A****,0x243F7D14,0x9DE95233,20,A Network Trojan was Detected
1,76.172.159.48:34355,192.168.66.10:1235,TCP,116,0x0,34359,20,1500,***A****,0x1CB487B7,0x96E40C85,20,A Network Trojan was Detected
1,192.168.66.10:1243,67.55.243.168:34355,TCP,128,0x0,1915,20,60,***AP***,0x6E60E5A0,0x72C876A8,20,A Network Trojan was Detected
1,216.60.62.172:34355,192.168.66.10:1239,TCP,113,0x0,16346,20,1500,***A****,0xCE79F38E,0xAFAAA6CB,20,A Network Trojan was Detected
1,66.41.82.239:34355,192.168.66.10:1237,TCP,115,0x0,2021,20,1500,***A****,0x78713BA2,0xC6C7C5E1,20,A Network Trojan was Detected
1,67.55.243.168:34355,192.168.66.10:1243,TCP,116,0x0,24936,20,1500,***A****,0x72C876A8,0x6E60E5B4,20,A Network Trojan was Detected
1,192.168.66.10:1147,108.88.76.44:34355,TCP,128,0x0,1928,20,60,***AP***,0x3659433D,0x43B28F5E,20,A Network Trojan was Detected
1,192.168.66.10:1247,67.55.243.168:34355,TCP,128,0x0,1930,20,60,***AP***,0xBFB3F8A4,0xDE702A09,20,A Network Trojan was Detected
1,192.168.66.10:1241,119.246.45.32:34355,TCP,128,0x0,1934,20,60,***AP***,0x8740A21A,0xF15A1705,20,A Network Trojan was Detected
1,108.88.76.44:34355,192.168.66.10:1147,TCP,116,0x0,20351,20,1500,***A****,0x43B28F5E,0x36594351,20,A Network Trojan was Detected
1,67.55.243.168:34355,192.168.66.10:1247,TCP,116,0x0,24946,20,1500,***A****,0xDE702A09,0xBFB3F8B8,20,A Network Trojan was Detected
1,192.168.66.10:1245,42.2.41.73:34355,TCP,128,0x0,1940,20,60,***AP***,0x2E660B93,0x9054220E,20,A Network Trojan was Detected
1,192.168.66.10:1251,119.246.45.32:34355,TCP,128,0x0,1947,20,60,***AP***,0xB7B298A1,0x53B842AD,20,A Network Trojan was Detected
1,119.246.45.32:34355,192.168.66.10:1241,TCP,117,0x0,2955,20,1500,***A****,0xF15A1705,0x8740A22E,20,A Network Trojan was Detected
1,192.168.66.10:1253,223.19.105.103:34355,TCP,128,0x0,1955,20,60,***AP***,0x4EA5A36B,0xA55CD48D,20,A Network Trojan was Detected
1,192.168.66.10:1121,216.60.62.172:34355,TCP,128,0x0,1958,20,60,***AP***,0x52B54166,0xC1C5634E,20,A Network Trojan was Detected
1,42.2.41.73:34355,192.168.66.10:1245,TCP,118,0x0,32687,20,1500,***A****,0x9054220E,0x2E660BA7,20,A Network Trojan was Detected
1,192.168.66.10:1112,173.172.81.128:34355,TCP,128,0x0,1964,20,60,***AP***,0xDB449837,0x244690B7,20,A Network Trojan was Detected
1,216.60.62.172:34355,192.168.66.10:1121,TCP,113,0x0,16386,20,1500,***A****,0xC1C5634E,0x52B5417A,20,A Network Trojan was Detected
1,192.168.66.10:1141,68.58.69.129:34355,TCP,128,0x0,1971,20,60,***AP***,0x23F9A22C,0xA454B450,20,A Network Trojan was Detected
1,173.172.81.128:34355,192.168.66.10:1112,TCP,116,0x0,15841,20,1500,***A****,0x244690B7,0xDB44984B,20,A Network Trojan was Detected
1,192.168.66.10:1158,70.114.3.31:34355,TCP,128,0x0,1978,20,60,***AP***,0xA91F1E0E,0x9E3F3C70,20,A Network Trojan was Detected
1,68.58.69.129:34355,192.168.66.10:1141,TCP,113,0x0,8049,20,1500,***A****,0xA454B450,0x23F9A240,20,A Network Trojan was Detected
1,192.168.66.10:1156,70.114.3.31:34355,TCP,128,0x0,1984,20,60,***AP***,0x2464C0EF,0x4A3F93A2,20,A Network Trojan was Detected
1,192.168.66.10:1129,98.25.253.10:34355,TCP,128,0x0,1987,20,60,***AP***,0x986E02C9,0xA80F3DD9,20,A Network Trojan was Detected
1,70.114.3.31:34355,192.168.66.10:1158,TCP,115,0x0,15109,20,1500,***A****,0x9E3F3C70,0xA91F1E22,20,A Network Trojan was Detected
1,119.246.45.32:34355,192.168.66.10:1251,TCP,117,0x0,2963,20,1500,***A****,0x53B842AD,0xB7B298B5,20,A Network Trojan was Detected
1,98.25.253.10:34355,192.168.66.10:1129,TCP,117,0x0,63563,20,1500,***A****,0xA80F3DD9,0x986E02DD,20,A Network Trojan was Detected
1,192.168.66.10:1137,223.19.105.103:34355,TCP,128,0x0,1998,20,60,***AP***,0x2C872D5B,0x49ECBC7F,20,A Network Trojan was Detected
1,70.114.3.31:34355,192.168.66.10:1156,TCP,115,0x0,15114,20,1500,***A****,0x4A3F93A2,0x2464C103,20,A Network Trojan was Detected
1,223.19.105.103:34355,192.168.66.10:1253,TCP,111,0x0,24791,20,1304,***AP***,0xA55CD48D,0x4EA5A37F,20,A Network Trojan was Detected
1,192.168.66.10:1127,70.180.153.94:34355,TCP,128,0x0,2006,20,60,***AP***,0x163F5C37,0x54F530CE,20,A Network Trojan was Detected
1,192.168.66.10:1149,189.68.16.145:34355,TCP,128,0x0,2008,20,60,***AP***,0x2F7E9136,0x719500C1,20,A Network Trojan was Detected
1,192.168.66.10:1172,98.25.253.10:34355,TCP,128,0x0,2012,20,60,***AP***,0x5CFC66BF,0x7C000178,20,A Network Trojan was Detected
1,192.168.66.10:1164,98.25.253.10:34355,TCP,128,0x0,2017,20,60,***AP***,0xFD78B33E,0x88F50280,20,A Network Trojan was Detected
1,98.25.253.10:34355,192.168.66.10:1172,TCP,117,0x0,63577,20,1500,***A****,0x7C000178,0x5CFC66D3,20,A Network Trojan was Detected
1,192.168.66.10:1259,74.86.64.162:80,TCP,54,0x0,35514,20,110,***A****,0x8D3D6193,0x855E1280,20,Potential Corporate Privacy Violation
1,192.168.66.10:1260,208.91.207.10:80,TCP,53,0x0,28257,20,117,***A****,0xBD5EB4F1,0xF8164F3E,20,Potential Corporate Privacy Violation
1,70.180.153.94:34355,192.168.66.10:1127,TCP,49,0x0,4295,20,1500,***A****,0x54F530CE,0x163F5C4B,20,A Network Trojan was Detected
1,98.25.253.10:34355,192.168.66.10:1164,TCP,117,0x0,63591,20,1500,***A****,0x88F50280,0xFD78B352,20,A Network Trojan was Detected
1,223.19.105.103:34355,192.168.66.10:1137,TCP,110,0x0,24796,20,1304,***AP***,0x49ECBC7F,0x2C872D6F,20,A Network Trojan was Detected
1,189.68.16.145:34355,192.168.66.10:1149,TCP,113,0x0,14176,20,1480,***A****,0x719500C1,0x2F7E914A,20,A Network Trojan was Detected
1,192.168.66.10:1119,46.153.194.169:34355,TCP,128,0x0,2048,20,60,***AP***,0xD75A31EC,0xEF53DCE3,20,A Network Trojan was Detected
1,46.153.194.169:34355,192.168.66.10:1119,TCP,114,0x0,30734,20,1500,***A****,0xEF53DCE3,0xD75A3200,20,A Network Trojan was Detected
1,66.56.59.154:34355,192.168.66.10:1205,TCP,117,0x0,11259,20,1500,***A****,0x29A2C86F,0x4E998A97,20,A Network Trojan was Detected
3,78.159.102.49:80,192.168.33.10:1044,TCP,54,0x0,15409,20,365,***AP***,0x288C2870,0x79D715A,20,Misc activity
1,192.168.33.10:1045,188.72.213.187:80,TCP,54,0x0,2117,20,345,***A****,0x85C1FA8B,0xF73F2D9A,20,Potential Corporate Privacy Violation
2,192.168.33.10:1045,188.72.213.187:80,TCP,54,0x0,2141,20,693,***AP***,0x85C1FBBC,0xF73FAF4F,20,Potentially Bad Traffic
2,188.72.213.187:80,192.168.33.10:1045,TCP,128,0x0,601,20,388,***A****,0xF73FAF4F,0x85C1FE49,20,Potentially Bad Traffic
2,37.1.222.234:80,192.168.33.10:1047,TCP,128,0x0,630,20,822,***A****,0xAF0955A3,0xF885C6B7,20,Potentially Bad Traffic
2,192.168.33.10:1048,37.1.222.234:80,TCP,54,0x0,1688,20,360,***A****,0xEAD68B19,0xB18EC69A,20,Potentially Bad Traffic
1,37.1.222.234:80,192.168.33.10:1048,TCP,128,0x0,919,20,14170,***A****,0xB18EC69A,0xEAD68C59,20,A Network Trojan was Detected
2,37.1.222.234:80,192.168.33.10:1048,TCP,128,0x0,919,20,14170,***A****,0xB18EC69A,0xEAD68C59,20,Potentially Bad Traffic
2,37.1.222.234:80,192.168.33.10:1048,TCP,128,0x0,919,20,14170,***A****,0xB18EC69A,0xEAD68C59,20,Potentially Bad Traffic
1,37.1.222.234:80,192.168.33.10:1048,TCP,128,0x0,919,20,14170,***A****,0xB18EC69A,0xEAD68C59,20,A Network Trojan was Detected
1,37.1.222.234:80,192.168.33.10:1048,TCP,128,0x0,919,20,14170,***A****,0xB18EC69A,0xEAD68C59,20,A Network Trojan was Detected
2,192.168.33.10:1049,37.1.222.234:80,TCP,54,0x0,2723,20,246,***A****,0x58A5D4C1,0xB6A1CF2F,20,Potentially Bad Traffic
3,37.1.222.234:80,192.168.33.10:1049,TCP,128,0x0,1425,20,17560,***A****,0xB6A1CF2F,0x58A5D58F,20,Misc activity
1,37.1.222.234:80,192.168.33.10:1049,TCP,128,0x0,1425,20,17560,***A****,0xB6A1CF2F,0x58A5D58F,20,Attempted User Privilege Gain
1,37.1.222.234:80,192.168.33.10:1049,TCP,128,0x0,1425,20,17560,***A****,0xB6A1CF2F,0x58A5D58F,20,Potential Corporate Privacy Violation
1,37.1.222.234:80,192.168.33.10:1049,TCP,128,0x0,1425,20,17560,***A****,0xB6A1CF2F,0x58A5D58F,20,A Network Trojan was Detected
1,37.1.222.234:80,192.168.33.10:1049,TCP,128,0x0,1425,20,17560,***A****,0xB6A1CF2F,0x58A5D58F,20,A Network Trojan was Detected
1,178.132.201.26:80,192.168.33.10:1051,TCP,57,0x0,3192,20,1500,***A****,0xE23930EB,0xA3F1CA72,20,Attempted User Privilege Gain
2,192.168.33.10:1056,188.72.213.187:80,TCP,54,0x0,13288,20,712,***AP***,0x772C8E17,0xBD1ECFEB,20,Potentially Bad Traffic
3,72.21.91.90:80,192.168.33.10:1057,TCP,59,0x0,39928,20,364,***AP***,0x7146324B,0xFC15D075,20,Misc activity
2,74.125.127.155:80,192.168.5.10:1048,TCP,128,0x0,401,20,654,***A****,0x791D29CA,0x2763359A,20,Attempted Information Leak
1,192.168.5.10:1056,69.46.36.6:80,TCP,58,0x0,11023,20,372,***AP***,0x619414A7,0x6DD8F38E,20,Potential Corporate Privacy Violation
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,74,20,826,***AP***,0x55D28B86,0x5A0F5E6D,20,A Network Trojan was Detected
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,74,20,826,***AP***,0x55D28B86,0x5A0F5E6D,20,A Network Trojan was Detected
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,74,20,826,***AP***,0x55D28B86,0x5A0F5E6D,20,A Network Trojan was Detected
1,192.168.118.10:1031,84.16.230.137:80,TCP,54,0x0,18998,20,447,***A****,0x5A0F5F88,0x55D29735,20,A Network Trojan was Detected
1,192.168.118.10:1031,84.16.230.137:80,TCP,54,0x0,18998,20,447,***A****,0x5A0F5F88,0x55D29735,20,A Network Trojan was Detected
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,81,20,5117,***A****,0x55D29735,0x5A0F611F,20,A Network Trojan was Detected
2,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,81,20,5117,***A****,0x55D29735,0x5A0F611F,20,Potentially Bad Traffic
1,192.168.118.10:1036,84.16.230.137:80,TCP,54,0x0,18487,20,358,***A****,0xDF390982,0x5C168F4B,20,A Network Trojan was Detected
1,192.168.118.10:1036,84.16.230.137:80,TCP,54,0x0,18487,20,358,***A****,0xDF390982,0x5C168F4B,20,Attempted User Privilege Gain
2,192.168.118.10:1036,84.16.230.137:80,TCP,54,0x0,18487,20,358,***A****,0xDF390982,0x5C168F4B,20,Potentially Bad Traffic
1,84.16.230.137:80,192.168.118.10:1036,TCP,128,0x0,101,20,16068,***A****,0x5C168F4B,0xDF390AC0,20,A Network Trojan was Detected
2,84.16.230.137:80,192.168.118.10:1036,TCP,128,0x0,101,20,16068,***A****,0x5C168F4B,0xDF390AC0,20,Potentially Bad Traffic
2,84.16.230.137:80,192.168.118.10:1036,TCP,128,0x0,101,20,16068,***A****,0x5C168F4B,0xDF390AC0,20,Potentially Bad Traffic
2,84.16.230.137:80,192.168.118.10:1036,TCP,128,0x0,101,20,16068,***A****,0x5C168F4B,0xDF390AC0,20,Potentially Bad Traffic
1,84.16.230.137:80,192.168.118.10:1036,TCP,128,0x0,101,20,16068,***A****,0x5C168F4B,0xDF390AC0,20,A Network Trojan was Detected
2,192.168.118.10:1037,84.16.230.137:80,TCP,54,0x0,30881,20,249,***A****,0x96EC870A,0x5CE6B03A,20,Potentially Bad Traffic
1,192.168.118.10:1037,84.16.230.137:80,TCP,54,0x0,30881,20,249,***A****,0x96EC870A,0x5CE6B03A,20,A Network Trojan was Detected
3,84.16.230.137:80,192.168.118.10:1037,TCP,128,0x0,115,20,17560,***A****,0x5CE6B03A,0x96EC87DB,20,Misc activity
3,84.16.230.137:80,192.168.118.10:1037,TCP,128,0x0,115,20,17560,***A****,0x5CE6B03A,0x96EC87DB,20,Misc activity
1,84.16.230.137:80,192.168.118.10:1037,TCP,128,0x0,115,20,17560,***A****,0x5CE6B03A,0x96EC87DB,20,Attempted User Privilege Gain
1,84.16.230.137:80,192.168.118.10:1037,TCP,128,0x0,115,20,17560,***A****,0x5CE6B03A,0x96EC87DB,20,Potential Corporate Privacy Violation
1,84.16.230.137:80,192.168.118.10:1037,TCP,128,0x0,115,20,17560,***A****,0x5CE6B03A,0x96EC87DB,20,A Network Trojan was Detected
3,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,169,20,17560,***A****,0x55D2AB0A,0x5A0F61EC,20,Misc activity
3,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,169,20,17560,***A****,0x55D2AB0A,0x5A0F61EC,20,Misc activity
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,169,20,17560,***A****,0x55D2AB0A,0x5A0F61EC,20,Attempted User Privilege Gain
1,84.16.230.137:80,192.168.118.10:1031,TCP,128,0x0,169,20,17560,***A****,0x55D2AB0A,0x5A0F61EC,20,Potential Corporate Privacy Violation
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,74,20,826,***AP***,0x8AB307CB,0x9F006D99,20,A Network Trojan was Detected
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,74,20,826,***AP***,0x8AB307CB,0x9F006D99,20,A Network Trojan was Detected
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,74,20,826,***AP***,0x8AB307CB,0x9F006D99,20,A Network Trojan was Detected
1,192.168.122.10:1031,95.168.187.95:80,TCP,54,0x0,31367,20,451,***A****,0x9F006EB8,0x8AB3137A,20,A Network Trojan was Detected
1,192.168.122.10:1031,95.168.187.95:80,TCP,54,0x0,31367,20,451,***A****,0x9F006EB8,0x8AB3137A,20,A Network Trojan was Detected
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,81,20,4956,***A****,0x8AB3137A,0x9F007053,20,A Network Trojan was Detected
2,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,81,20,4956,***A****,0x8AB3137A,0x9F007053,20,Potentially Bad Traffic
1,192.168.122.10:1036,95.168.187.95:80,TCP,54,0x0,64474,20,360,***A****,0xDCAB8FF1,0x91087884,20,A Network Trojan was Detected
1,192.168.122.10:1036,95.168.187.95:80,TCP,54,0x0,64474,20,360,***A****,0xDCAB8FF1,0x91087884,20,Attempted User Privilege Gain
2,192.168.122.10:1036,95.168.187.95:80,TCP,54,0x0,64474,20,360,***A****,0xDCAB8FF1,0x91087884,20,Potentially Bad Traffic
